Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
discern-file-so,60.0,65.71143926755491,81.5455481026391,14
server.py,22.0,36.97553101917332,40.999093445034724,5
discern-proc-so,64.0,2.7887937713246442,5.014236197951124,14
kswapd0,59.0,0.5572999847400123,0.5615333839553932,13
python3,26.0,1.1139797268297387,1.6962549066355532,5
discern-network,38.0,0.3181647166045071,0.32092902530954154,9
systemd,16.0,0.5591268217365796,0.812123041416058,4
jbd2/vda2-8,27.0,0.2648279129249684,0.26756320002535094,6
