IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
57.150.97.129,57.150.97.129,25139,1412750245,61,185.27872065573771,239.13704
151.101.0.223,151.101.0.223,2694,93364900,14,53.351371428571426,124.882128
151.101.194.132,151.101.194.132,1798,82909961,9,73.69774311111111,116.487776
151.101.66.132,151.101.66.132,1722,81863459,7,93.55823885714285,136.913232
104.16.100.215,104.16.100.215,813,27529585,4,55.05917,66.51068
151.101.130.132,151.101.130.132,531,25610064,4,51.220128,109.40416
104.16.99.215,104.16.99.215,539,17836970,4,35.67394,66.984288
140.82.116.4,140.82.116.4,282,7723208,3,20.595221333333335,49.679704
151.101.64.223,151.101.64.223,211,2669855,7,3.051262857142857,8.92036
172.30.0.12,172.30.0.12,16037,1582579,147,0.08612674829931972,0.39216
151.101.128.223,151.101.128.223,131,1572719,5,2.5163504,10.102672
172.17.0.2,172.17.0.2,6849,531985,81,0.05254172839506173,0.158864
192.168.254.2,192.168.254.2,2366,226552,138,0.013133449275362318,0.14288
3.94.224.37,3.94.224.37,155,59591,2,0.238364,0.29868
172.30.0.1,172.30.0.1,181,34955,34,0.008224705882352941,0.023232
98.85.153.80,98.85.153.80,48,25791,2,0.103164,0.158824
fe80::42:bfff:feab:7ebb,fe80::42:bfff:feab:7ebb,34,3649,14,0.002085142857142857,0.004272
104.16.101.215,104.16.101.215,5,2188,1,0.017504,0.017504
172.17.0.1,172.17.0.1,27,1720,11,0.001250909090909091,0.002552
44.208.254.194,44.208.254.194,15,1662,1,0.013296,0.013296
::,::,15,1380,8,0.00138,0.002368
fe80::3cf5:27ff:fe60:2bea,fe80::3cf5:27ff:fe60:2bea,13,1087,8,0.001087,0.003792
fe80::6417:eff:feef:c90e,fe80::6417:eff:feef:c90e,8,727,3,0.0019386666666666667,0.003056
fe80::58e6:99ff:fe9f:761b,fe80::58e6:99ff:fe9f:761b,8,727,2,0.002908,0.00524
fe80::1c5f:1bff:fee5:534f,fe80::1c5f:1bff:fee5:534f,8,693,5,0.0011088,0.002344
fe80::18b5:e5ff:fefd:429,fe80::18b5:e5ff:fefd:429,7,635,4,0.00127,0.002344
148.113.194.34,148.113.194.34,4,364,2,0.001456,0.001456
fe80::1479:92ff:fe1e:8c89,fe80::1479:92ff:fe1e:8c89,4,284,2,0.001136,0.001136
fe80::1270:fdff:fe57:e2c,fe80::1270:fdff:fe57:e2c,4,284,2,0.001136,0.001136
fe80::7c51:18ff:fea5:b076,fe80::7c51:18ff:fea5:b076,4,284,2,0.001136,0.001136
fe80::900f:2dff:feb7:ba9a,fe80::900f:2dff:feb7:ba9a,4,284,2,0.001136,0.001136
fe80::b467:6ff:fe20:7ab1,fe80::b467:6ff:fe20:7ab1,4,284,2,0.001136,0.001136
fe80::c0ad:d5ff:fe29:e0ae,fe80::c0ad:d5ff:fe29:e0ae,4,284,2,0.001136,0.001136
fe80::d8b6:6dff:fe59:fcdc,fe80::d8b6:6dff:fe59:fcdc,4,284,2,0.001136,0.001136
fe80::e0c8:ccff:fef2:ffce,fe80::e0c8:ccff:fef2:ffce,4,284,3,0.0007573333333333334,0.001136
fe80::e438:22ff:fec5:8792,fe80::e438:22ff:fec5:8792,4,284,2,0.001136,0.001136
fe80::e8d0:25ff:fe39:48da,fe80::e8d0:25ff:fe39:48da,4,284,2,0.001136,0.001136
fe80::ec8e:23ff:feac:979b,fe80::ec8e:23ff:feac:979b,4,284,2,0.001136,0.001136
fe80::f80f:51ff:feea:69a9,fe80::f80f:51ff:feea:69a9,4,284,2,0.001136,0.001136
