IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
57.150.97.129,57.150.97.129,33075,1941474314,76,204.3657172631579,258.824896
151.101.64.223,151.101.64.223,2770,110967434,14,63.409962285714286,104.560448
151.101.2.132,151.101.2.132,1718,86635979,8,86.635979,137.427024
151.101.130.132,151.101.130.132,1004,47024623,5,75.2393968,113.673672
151.101.194.132,151.101.194.132,882,44360204,4,88.720408,150.448288
104.16.97.215,104.16.97.215,1368,37535128,4,75.070256,110.668608
151.101.66.132,151.101.66.132,377,16675749,5,26.6811984,56.66876
140.82.116.4,140.82.116.4,314,7642710,2,30.57084,58.937512
151.101.0.223,151.101.0.223,279,3379432,14,1.931104,8.503416
151.101.128.223,151.101.128.223,125,2641815,4,5.28363,9.6808
172.30.0.12,172.30.0.12,17161,1685960,166,0.0812510843373494,0.272728
172.17.0.2,172.17.0.2,7591,580967,100,0.04647736,0.095216
104.16.101.215,104.16.101.215,34,363905,1,2.91124,2.91124
192.168.254.2,192.168.254.2,2603,242974,152,0.012788105263157894,0.166928
151.101.192.223,151.101.192.223,17,67296,1,0.538368,0.538368
44.208.254.194,44.208.254.194,124,55241,2,0.220964,0.384304
98.85.153.80,98.85.153.80,69,31457,2,0.125828,0.250456
172.30.0.1,172.30.0.1,164,31092,32,0.007773,0.022336
fe80::42:c9ff:fef8:1e39,fe80::42:c9ff:fef8:1e39,39,4037,16,0.0020185,0.005304
104.16.99.215,104.16.99.215,4,3914,1,0.031312,0.031312
172.17.0.1,172.17.0.1,31,1983,12,0.001322,0.002656
::,::,15,1400,8,0.0014,0.003072
fe80::347a:1bff:fe0e:d2d0,fe80::347a:1bff:fe0e:d2d0,13,1087,8,0.001087,0.003056
fe80::840a:64ff:fee5:abbb,fe80::840a:64ff:fee5:abbb,10,871,5,0.0013936,0.003608
fe80::7412:a5ff:fe30:b1fb,fe80::7412:a5ff:fe30:b1fb,8,727,3,0.0019386666666666667,0.003768
fe80::1c2c:e3ff:fee4:23db,fe80::1c2c:e3ff:fee4:23db,8,707,4,0.001414,0.003056
fe80::6c94:cff:fe68:365b,fe80::6c94:cff:fe68:365b,8,687,3,0.001832,0.004344
3.94.224.37,3.94.224.37,2,631,1,0.005048,0.005048
fe80::b8f7:24ff:fe6a:5018,fe80::b8f7:24ff:fe6a:5018,6,426,4,0.000852,0.001136
fe80::18b6:1eff:fe1f:6e7f,fe80::18b6:1eff:fe1f:6e7f,4,284,2,0.001136,0.001136
fe80::144f:aff:fe69:e3d1,fe80::144f:aff:fe69:e3d1,4,284,2,0.001136,0.001136
fe80::286a:90ff:fe00:a9f2,fe80::286a:90ff:fe00:a9f2,4,284,2,0.001136,0.001136
fe80::2c8b:e2ff:fe9c:c07e,fe80::2c8b:e2ff:fe9c:c07e,4,284,2,0.001136,0.001136
fe80::1424:33ff:fe8c:9fea,fe80::1424:33ff:fe8c:9fea,4,284,2,0.001136,0.001136
fe80::1270:fdff:fe57:e2c,fe80::1270:fdff:fe57:e2c,4,284,2,0.001136,0.001136
fe80::7c40:1cff:fe02:5afc,fe80::7c40:1cff:fe02:5afc,4,284,2,0.001136,0.001136
fe80::7c7f:3ff:fed3:9f59,fe80::7c7f:3ff:fed3:9f59,4,284,2,0.001136,0.001136
fe80::c465:10ff:fe6a:920e,fe80::c465:10ff:fe6a:920e,4,284,2,0.001136,0.001136
fe80::ec76:4bff:fe26:ada4,fe80::ec76:4bff:fe26:ada4,4,284,2,0.001136,0.001136
5.161.196.15,5.161.196.15,3,272,2,0.001088,0.001456
fe80::7ca3:23ff:fe6d:3de5,fe80::7ca3:23ff:fe6d:3de5,3,212,2,0.000848,0.001136
