Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,23.979352678571427,24.43359375,17.93359375,17,84.0
discern-file-so,1548.8467726934523,1591.1796875,298.1484375,17,84.0
discern-logs-so,1205.4296875,1205.4296875,17.14453125,5,20.0
discern-network,1898.2109375,1898.2109375,97.453125,17,84.0
discern-proc-so,1205.92578125,1205.92578125,15.93359375,11,53.0
python3,659.7977294921875,1048.59765625,56.0,6,32.0
systemd-journal,65.33984375,65.33984375,16.4140625,12,63.0
