IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.10.10.3,10.10.10.3,763,1799719,20,0.7198876,9.820456
10.10.10.4,10.10.10.4,1190,1368409,24,0.4561363333333333,10.142072
10.10.10.1,10.10.10.1,1220,365343,27,0.10824977777777778,0.66708
192.168.254.2,192.168.254.2,525,136648,24,0.04554933333333333,0.141248
172.30.0.11,172.30.0.11,482,129574,24,0.04319133333333333,0.128656
172.30.0.1,172.30.0.1,41,4517,5,0.0072272,0.0122
fe80::1270:fdff:fe57:e2c,fe80::1270:fdff:fe57:e2c,2,142,1,0.001136,0.001136
fe80::8c58:4bff:fe12:f31a,fe80::8c58:4bff:fe12:f31a,2,142,1,0.001136,0.001136
fe80::9859:52ff:fe53:80aa,fe80::9859:52ff:fe53:80aa,2,142,2,0.000568,0.000576
fe80::a457:daff:fe14:2fd,fe80::a457:daff:fe14:2fd,2,142,1,0.001136,0.001136
fe80::c0b2:3aff:fe2c:445f,fe80::c0b2:3aff:fe2c:445f,2,142,1,0.001136,0.001136
fe80::c82f:1fff:fe69:3df8,fe80::c82f:1fff:fe69:3df8,2,142,1,0.001136,0.001136
