Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
discern-file-so,228.000,80.272,87.879,45
discern-proc-so,2082.000,2.238,2.695,398
jbd2/vda2-8,2090.000,0.451,1.477,398
systemd,2106.000,0.383,1.473,402
kswapd0,2325.000,0.253,0.582,389
discern-logs-so,1567.000,0.199,0.231,254
discern-network,532.000,0.190,0.272,103
sshd,5.000,0.491,0.491,1
OverallSystemRecord,2745.000,2.424,5.856,396
