Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,23.510360783261802,24.56640625,17.0078125,46,233.0
discern-file-so,1846.9340420081967,1847.3828125,418.96484375,14,61.0
discern-interfa,1507.51953125,1571.26953125,22.62890625,44,221.0
discern-logs-so,1205.4296875,1205.4296875,26.234375,58,290.0
discern-network,1833.89453125,1863.44140625,57.9453125,58,286.0
discern-proc-so,1205.92578125,1205.92578125,16.66796875,12,61.0
java,2257.703125,10959.44921875,193.7578125,58,278.0
