Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
discern-file-so,74.0,46.070921778092476,75.37505000076962,16
discern-proc-so,69.0,2.375456055726861,2.64452463103273,15
kswapd0,74.0,0.7517820609055655,0.7614093946582794,16
systemd,104.0,0.5060264702934206,1.7140994377126484,22
jbd2/vda2-8,49.0,0.2622164491172384,0.26730995304739996,11
