# Overall Packet Count: 15247
# Overall Total Bytes: 201833914
# Overall Average Packet Size (Bytes): 13237.61
# Overall Capture Duration (Seconds): 993.000
# Overall Average Rate (Mbps): 1.626

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
151.101.0.223,172.30.0.12,7296,152597144,17,71.81042070588235,110.728712
151.101.66.132,172.30.0.12,3523,28733095,12,19.155396666666668,118.93628
151.101.2.132,172.30.0.12,919,15668568,6,20.891424,44.5574
140.82.116.4,172.30.0.12,244,4319219,2,17.276876,34.452448
172.30.0.12,192.168.254.2,3028,491598,69,0.05699686956521739,0.363456
172.30.0.1,172.30.0.12,170,19368,29,0.005342896551724138,0.02992
172.30.0.12,198.137.202.56,11,1000,3,0.0026666666666666666,0.002912
fe80::cc04:2fff:fe1e:fd6a,ff02::2,6,426,3,0.001136,0.001136
fe80::f481:5dff:fe77:561d,ff02::2,6,426,3,0.001136,0.001136
fe80::e09f:7fff:fe00:8cfd,ff02::2,6,426,3,0.001136,0.001136
fe80::e022:57ff:fea3:27c,ff02::2,6,426,3,0.001136,0.001136
fe80::5808:86ff:fe7c:ad37,ff02::2,6,426,3,0.001136,0.001136
fe80::a017:cbff:fe1e:641d,ff02::2,6,426,3,0.001136,0.001136
fe80::90f7:c6ff:fe92:9904,ff02::2,6,426,3,0.001136,0.001136
fe80::64f7:d2ff:fe38:cb7b,ff02::2,6,426,3,0.001136,0.001136
fe80::fcc8:e1ff:fe71:effc,ff02::2,4,282,3,0.000752,0.001136
172.30.0.1,172.30.0.11,4,232,3,0.0006186666666666667,0.000928
