Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,149.0965622408073,163.21484375,152.4609375,719,3617.0
discern-file-so,1478.12534368294,1591.4296875,289.62890625,88,466.0
discern-interfa,1508.39453125,1571.26953125,22.546875,220,1164.0
discern-logs-so,1269.49609375,1269.49609375,98.140625,719,3669.0
discern-network,1833.83203125,1863.1875,47.65234375,719,3713.0
discern-proc-so,1205.9390791223404,1206.17578125,16.72265625,18,94.0
mariadbd,1058.9453125,1121.671875,92.875,719,3644.0
systemd-journal,133.58865806114932,161.265625,34.61328125,393,2036.0
