Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
discern-file-so,158.000,80.002,86.203,31
discern-proc-so,765.000,2.577,3.730,153
discern-logs-so,773.000,0.358,0.363,153
python3,329.000,0.837,10.481,65
discern-network,762.000,0.208,0.216,151
systemd-journal,466.000,0.193,0.200,91
systemd,342.000,0.236,1.492,66
kswapd0,262.000,0.205,0.213,52
sshd,12.000,0.441,1.019,3
OverallSystemRecord,627.000,3.831,14.273,125
