Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
discern-file-so,177.000,79.152,88.121,34
discern-proc-so,1653.000,2.622,4.141,337
systemd-journal,1606.000,1.107,1.528,320
discern-network,1645.000,0.993,1.405,326
jbd2/vda2-8,1033.000,0.969,2.469,201
rsyslogd,1280.000,0.593,0.811,246
discern-logs-so,844.000,0.606,0.722,163
systemd,243.000,0.782,1.076,46
kswapd0,89.000,0.510,0.574,17
OverallSystemRecord,1618.000,5.729,7.488,330
