IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
192.168.254.2,192.168.254.2,392,100654,13,0.061940923076923074,0.13144
172.30.0.14,172.30.0.14,349,100144,12,0.06676266666666666,0.139744
10.1.2.2,10.1.2.2,19,2652,6,0.003536,0.004928
10.1.1.2,10.1.1.2,19,1904,6,0.0025386666666666665,0.003552
172.30.0.1,172.30.0.1,7,780,2,0.00312,0.003632
::1,::1,6,378,4,0.000756,0.001008
127.0.0.1,127.0.0.1,6,258,4,0.000516,0.000688
fe80::aca2:e0ff:fed7:b549,fe80::aca2:e0ff:fed7:b549,2,142,1,0.001136,0.001136
fe80::d0ca:caff:fe8b:41e8,fe80::d0ca:caff:fe8b:41e8,2,142,1,0.001136,0.001136
fe80::e84b:34ff:fee9:418e,fe80::e84b:34ff:fee9:418e,2,142,1,0.001136,0.001136
fe80::ecdf:e4ff:fe49:2745,fe80::ecdf:e4ff:fe49:2745,2,142,1,0.001136,0.001136
