Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
ettercap,1126.000,73.936,86.442,215
discern-file-so,556.000,59.177,88.327,105
discern-proc-so,2692.000,2.607,4.306,519
discern-logs-so,2692.000,0.457,0.466,519
discern-network,2686.000,0.271,0.278,518
kswapd0,2254.000,0.162,0.169,435
jbd2/vda2-8,1419.000,0.156,0.166,275
systemd,47.000,0.941,3.573,9
OverallSystemRecord,2147.000,31.202,89.760,416
