Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,26.28416313559322,26.625,20.625,13,59.0
discern-file-so,1462.4081038135594,1590.8046875,269.875,13,59.0
discern-logs-so,1205.4296875,1205.4296875,18.43359375,2,6.0
discern-network,1898.2734375,1898.2734375,92.4375,13,59.0
discern-proc-so,1205.92578125,1205.92578125,15.84375,9,42.0
python3,813.7471590909091,1016.5859375,46.89453125,2,11.0
systemd-journal,65.27734375,65.27734375,20.625,13,59.0
