Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,142.02496972574576,156.765625,148.5859375,717,3587.0
discern-file-so,1482.0744663292253,1526.98828125,283.5546875,27,142.0
discern-logs-so,1362.686799153825,1397.62890625,179.21875,717,3634.0
discern-network,1842.77734375,1863.81640625,78.10546875,717,3684.0
python3,615.4889000512995,1032.49609375,50.33203125,1407,7310.0
