Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
server.py,758.000,71.984,87.398,147
discern-file-so,239.000,59.594,81.809,47
discern-proc-so,1150.000,2.129,5.965,225
jbd2/vda2-8,1156.000,0.459,0.593,224
discern-network,1156.000,0.439,0.480,224
discern-logs-so,993.000,0.290,0.320,193
kswapd0,309.000,0.215,0.228,61
python3,12.000,0.749,0.856,2
systemd-journal,6.000,0.243,0.243,1
systemd,3.000,0.378,0.378,1
OverallSystemRecord,926.000,52.969,90.410,180
