Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
discern-file-so,75.0,31.016004152550632,31.994963758720672,16
python3,33.0,5.822100168435474,14.206182030139066,6
discern-proc-so,70.0,2.371405936597272,2.577768269206926,15
jbd2/vda2-8,75.0,0.7567583579903503,0.8032882273131882,16
kswapd0,75.0,0.5847000026981791,0.6042302519547252,16
systemd,42.0,0.6030275098752961,1.2489593140187887,10
discern-network,5.0,0.3636057000249138,0.3636057000249138,1
