IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
57.150.97.129,57.150.97.129,17328,949788789,66,115.12591381818181,163.126368
151.101.64.223,151.101.64.223,2300,88503651,20,35.4014604,93.05712
151.101.66.132,151.101.66.132,1489,77694406,13,47.811942153846154,139.944848
151.101.130.132,151.101.130.132,931,47134866,6,62.846488,114.897976
151.101.2.132,151.101.2.132,589,28451695,6,37.93559333333334,88.88828
151.101.194.132,151.101.194.132,511,26225139,4,52.450278,72.268312
104.16.100.215,104.16.100.215,977,19839133,6,26.452177333333335,46.434568
104.16.101.215,104.16.101.215,387,13973355,5,22.357368,53.11028
140.82.116.4,140.82.116.4,279,7960544,2,31.842176,62.443912
151.101.192.223,151.101.192.223,158,2582609,4,5.165218,9.94556
151.101.0.223,151.101.0.223,144,2052980,9,1.824871111111111,7.748408
172.30.0.12,172.30.0.12,12213,1330602,156,0.068236,0.286128
172.17.0.2,172.17.0.2,4865,389555,94,0.033153617021276595,0.06984
192.168.254.2,192.168.254.2,2381,235300,141,0.013350354609929078,0.123824
104.16.99.215,104.16.99.215,16,56919,2,0.227676,0.4544
3.94.224.37,3.94.224.37,107,35862,2,0.143448,0.285104
172.30.0.1,172.30.0.1,173,33984,31,0.008770064516129033,0.03152
98.85.153.80,98.85.153.80,48,26095,2,0.10438,0.208152
44.208.254.194,44.208.254.194,58,23008,4,0.046016,0.166992
fe80::42:caff:fedf:5d1,fe80::42:caff:fedf:5d1,33,3477,14,0.0019868571428571426,0.003536
172.17.0.1,172.17.0.1,33,2069,14,0.0011822857142857143,0.002552
::,::,14,1332,6,0.001776,0.003232
fe80::dc75:9cff:fefb:700a,fe80::dc75:9cff:fefb:700a,13,1087,8,0.001087,0.004504
fe80::c4b5:caff:fe88:2c24,fe80::c4b5:caff:fe88:2c24,11,943,4,0.001886,0.005816
fe80::eccc:5fff:fed5:e3c6,fe80::eccc:5fff:fed5:e3c6,8,727,3,0.0019386666666666667,0.004528
fe80::605b:f5ff:fe16:4d8d,fe80::605b:f5ff:fe16:4d8d,8,727,3,0.0019386666666666667,0.003768
fe80::1013:c2ff:fe01:564c,fe80::1013:c2ff:fe01:564c,6,566,1,0.004528,0.004528
23.94.221.138,23.94.221.138,4,364,2,0.001456,0.001456
fe80::a4b1:e5ff:fe1f:81c8,fe80::a4b1:e5ff:fe1f:81c8,4,284,2,0.001136,0.001136
fe80::e0ee:95ff:feb1:c729,fe80::e0ee:95ff:feb1:c729,4,284,2,0.001136,0.001136
fe80::b0f6:e6ff:fe5a:6e4c,fe80::b0f6:e6ff:fe5a:6e4c,4,284,2,0.001136,0.001136
fe80::6455:f1ff:feda:72a0,fe80::6455:f1ff:feda:72a0,4,284,2,0.001136,0.001136
fe80::a0b4:9eff:fecf:d0a7,fe80::a0b4:9eff:fecf:d0a7,4,284,2,0.001136,0.001136
fe80::90dc:eff:fe05:5dbe,fe80::90dc:eff:fe05:5dbe,4,284,2,0.001136,0.001136
fe80::5c59:eaff:fe57:be30,fe80::5c59:eaff:fe57:be30,4,284,3,0.0007573333333333334,0.001136
fe80::581d:ccff:fecf:9551,fe80::581d:ccff:fecf:9551,4,284,2,0.001136,0.001136
fe80::1270:fdff:fe57:e10,fe80::1270:fdff:fe57:e10,4,284,2,0.001136,0.001136
fe80::f85b:50ff:fe1d:5694,fe80::f85b:50ff:fe1d:5694,4,284,2,0.001136,0.001136
fe80::385e:a5ff:fe30:dfdc,fe80::385e:a5ff:fe30:dfdc,3,212,2,0.000848,0.001136
fe80::f827:7ff:fe17:3c99,fe80::f827:7ff:fe17:3c99,3,212,3,0.0005653333333333334,0.000576
