Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
server.py,576.000,67.176,84.631,113
discern-file-so,188.000,65.080,86.917,40
discern-proc-so,788.000,2.277,8.700,155
discern-network,787.000,0.587,0.643,154
jbd2/vda2-8,791.000,0.373,0.483,154
kswapd0,514.000,0.278,0.334,99
discern-logs-so,268.000,0.268,0.278,53
systemd,17.000,0.402,0.642,4
python3,10.000,0.661,0.661,2
sshd,5.000,0.641,0.641,1
OverallSystemRecord,614.000,57.637,87.858,121
