# Overall Packet Count: 7022
# Overall Total Bytes: 1264538
# Overall Average Packet Size (Bytes): 180.08
# Overall Capture Duration (Seconds): 808.000
# Overall Average Rate (Mbps): 0.013

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.10.10.1,10.10.10.4,3076,531920,39,0.10911179487179487,0.601688
10.10.10.1,10.10.10.3,2862,482295,40,0.096459,0.53148
172.30.0.11,192.168.254.2,876,234676,26,0.072208,0.153264
172.30.0.1,172.30.0.11,120,10931,22,0.003974909090909091,0.02552
10.10.10.1,10.10.10.2,50,2200,26,0.0006769230769230769,0.000704
172.30.0.1,172.30.0.14,5,290,3,0.0007733333333333333,0.000928
172.30.0.1,172.30.0.12,4,232,2,0.000928,0.000928
172.30.0.1,172.30.0.15,3,174,2,0.000696,0.000928
fe80::9c21:e0ff:fef9:1152,ff02::2,2,142,1,0.001136,0.001136
fe80::dca0:ff:fed2:1ed3,ff02::2,2,142,1,0.001136,0.001136
fe80::dc87:c1ff:fe65:2c50,ff02::2,2,142,1,0.001136,0.001136
fe80::dc22:cdff:feca:384f,ff02::2,2,142,1,0.001136,0.001136
fe80::c860:a4ff:fe7f:a8a1,ff02::2,2,142,1,0.001136,0.001136
fe80::a887:edff:febc:55fd,ff02::2,2,142,1,0.001136,0.001136
fe80::445c:9ff:fedc:69fc,ff02::2,2,142,1,0.001136,0.001136
fe80::80c:58ff:fe82:87de,ff02::2,2,142,1,0.001136,0.001136
fe80::7c54:2cff:fe28:c22f,ff02::2,2,142,1,0.001136,0.001136
fe80::7886:94ff:fe2f:4992,ff02::2,2,142,1,0.001136,0.001136
fe80::2c1b:faff:fe3b:c661,ff02::2,2,142,1,0.001136,0.001136
fe80::e06d:a1ff:fedd:4e19,ff02::2,2,142,1,0.001136,0.001136
172.30.0.1,172.30.0.13,2,116,1,0.000928,0.000928
