Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,31.56850622650376,34.05859375,26.37890625,53,266.0
discern-file-so,1491.945500753012,1527.30078125,272.4140625,16,83.0
discern-logs-so,1205.4296875,1205.4296875,24.57421875,22,109.0
discern-network,1833.83203125,1863.44140625,53.71875,53,266.0
python3,126.08984375,126.08984375,110.578125,106,496.0
systemd-journal,106.75225360576923,113.01171875,26.7421875,15,78.0
