Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
discern-file-so,142.000,85.986,91.442,28
discern-proc-so,1153.000,2.725,2.938,227
discern-network,1171.000,0.402,0.407,228
jbd2/vda2-8,1163.000,0.385,0.500,228
discern-logs-so,1171.000,0.297,0.313,228
systemd,1031.000,0.221,0.911,201
OverallSystemRecord,1032.000,3.989,4.339,202
