Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,186.09277742346939,206.140625,200.046875,710,3675.0
discern-file-so,1423.2481988472623,1463.046875,243.8515625,130,694.0
discern-interfa,1507.51953125,1571.26953125,22.7109375,434,2277.0
discern-logs-so,1558.7821333658053,1653.64453125,361.34765625,704,3657.0
discern-network,1825.51171875,1825.51171875,62.4375,710,3709.0
server.py,174.390625,238.2890625,24.94921875,709,3720.0
systemd-journal,129.98355696251548,173.70703125,47.015625,153,807.0
