IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
192.168.254.2,192.168.254.2,116,30472,5,0.0487552,0.079568
172.30.0.14,172.30.0.14,122,30028,5,0.0480448,0.078192
172.30.0.1,172.30.0.1,16,1791,3,0.004776,0.006296
fe80::18b5:59ff:fe9d:bd9a,fe80::18b5:59ff:fe9d:bd9a,2,142,1,0.001136,0.001136
fe80::1cd4:1ff:feb3:b27c,fe80::1cd4:1ff:feb3:b27c,2,142,1,0.001136,0.001136
fe80::2095:b2ff:fefd:9fbb,fe80::2095:b2ff:fefd:9fbb,2,142,1,0.001136,0.001136
fe80::7059:e5ff:fe80:26bd,fe80::7059:e5ff:fe80:26bd,2,142,1,0.001136,0.001136
fe80::7c6c:4fff:feec:b2e3,fe80::7c6c:4fff:feec:b2e3,2,142,1,0.001136,0.001136
fe80::d8f7:67ff:fe4f:d1be,fe80::d8f7:67ff:fe4f:d1be,2,142,1,0.001136,0.001136
fe80::dc1e:bff:fe47:3dcf,fe80::dc1e:bff:fe47:3dcf,2,142,1,0.001136,0.001136
fe80::dc9b:75ff:fe2e:2c65,fe80::dc9b:75ff:fe2e:2c65,2,142,1,0.001136,0.001136
fe80::7423:7ff:fe36:220d,fe80::7423:7ff:fe36:220d,1,70,1,0.00056,0.00056
