# Overall Packet Count: 5353
# Overall Total Bytes: 1119677
# Overall Average Packet Size (Bytes): 209.17
# Overall Capture Duration (Seconds): 116.000
# Overall Average Rate (Mbps): 0.077

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.10.10.1,10.10.10.2,2110,628141,54,0.09305792592592593,1.114856
172.30.0.12,192.168.254.2,3105,475514,64,0.05943925,0.656432
172.30.0.1,172.30.0.12,89,9832,10,0.0078656,0.017376
172.30.0.12,34.117.59.81,16,2814,2,0.011256,0.012264
104.26.13.205,172.30.0.12,19,2382,3,0.006352,0.010864
fe80::1270:fdff:fe57:e10,ff02::2,2,142,1,0.001136,0.001136
fe80::38cb:21ff:fede:5664,ff02::2,2,142,1,0.001136,0.001136
fe80::7cab:b2ff:fe22:ebaf,ff02::2,2,142,1,0.001136,0.001136
fe80::b424:e1ff:fea7:b03b,ff02::2,2,142,2,0.000568,0.000576
fe80::b897:28ff:fed3:984b,ff02::2,2,142,2,0.000568,0.000576
fe80::c4e6:65ff:fe6d:ecc6,ff02::2,2,142,1,0.001136,0.001136
fe80::ec29:8fff:fea3:618c,ff02::2,2,142,1,0.001136,0.001136
