IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.10.10.1,10.10.10.1,1611,453039,20,0.1812156,1.430648
10.10.10.3,10.10.10.3,1359,151594,20,0.0606376,0.099184
172.30.0.14,172.30.0.14,211,58272,13,0.03585969230769231,0.170864
192.168.254.2,192.168.254.2,162,41722,8,0.041722,0.083664
172.30.0.1,172.30.0.1,45,5137,9,0.004566222222222222,0.015096
34.117.59.81,34.117.59.81,8,2040,2,0.00816,0.008776
104.26.13.205,104.26.13.205,10,1534,1,0.012272,0.012272
fe80::2c5b:cbff:fe93:19c2,fe80::2c5b:cbff:fe93:19c2,2,142,1,0.001136,0.001136
fe80::3c0f:99ff:feb8:6d00,fe80::3c0f:99ff:feb8:6d00,2,142,1,0.001136,0.001136
fe80::6c38:3eff:feb8:5046,fe80::6c38:3eff:feb8:5046,2,142,2,0.000568,0.000576
