Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,32.79199561403509,34.703125,27.11328125,57,285.0
discern-file-so,1451.3237591911766,1463.046875,272.21484375,14,68.0
discern-logs-so,1205.4296875,1205.4296875,25.1953125,43,213.0
discern-network,1898.2109375,1898.2109375,88.61328125,57,281.0
python3,125.3671875,125.3671875,109.8515625,114,546.0
