# Overall Packet Count: 134831
# Overall Total Bytes: 36103811
# Overall Average Packet Size (Bytes): 267.77
# Overall Capture Duration (Seconds): 1757.000
# Overall Average Rate (Mbps): 0.164

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
172.30.0.12,192.168.254.2,119684,22836592,790,0.23125662784810128,28.41816
1.1.2.3,5.6.7.8,11275,12883874,770,0.13385843116883117,0.280624
172.30.0.1,172.30.0.12,3780,377767,583,0.005183766723842196,0.016064
172.30.0.1,172.30.0.11,16,928,8,0.000928,0.000928
1.1.2.2,1.1.2.3,18,792,18,0.000352,0.000352
172.30.0.1,172.30.0.15,9,522,5,0.0008352,0.000928
172.30.0.1,172.30.0.14,8,464,4,0.000928,0.000928
172.30.0.1,172.30.0.13,3,174,2,0.000696,0.000928
fe80::bc61:3bff:fe4f:85bd,ff02::2,2,142,1,0.001136,0.001136
fe80::880c:d8ff:fe03:8794,ff02::2,2,142,1,0.001136,0.001136
fe80::8c8c:b1ff:fe2b:50aa,ff02::2,2,142,1,0.001136,0.001136
fe80::e866:7ff:fea7:a59c,ff02::2,2,142,1,0.001136,0.001136
fe80::d8ae:f1ff:fe41:c62d,ff02::2,2,142,1,0.001136,0.001136
fe80::dccf:58ff:fe46:1d75,ff02::2,2,142,1,0.001136,0.001136
fe80::e022:f1ff:fe76:ac9f,ff02::2,2,142,1,0.001136,0.001136
fe80::7875:11ff:fe92:a253,ff02::2,2,142,1,0.001136,0.001136
fe80::80a3:2bff:fe0b:dcd8,ff02::2,2,142,1,0.001136,0.001136
fe80::448c:ff:fe6d:8584,ff02::2,2,142,2,0.000568,0.000576
fe80::5c45:54ff:fe3f:b1d0,ff02::2,2,142,1,0.001136,0.001136
fe80::5808:86ff:fe7c:ad37,ff02::2,2,142,1,0.001136,0.001136
fe80::4490:ecff:fe5e:c507,ff02::2,2,142,1,0.001136,0.001136
fe80::4012:9cff:feb9:fdd3,ff02::2,2,142,1,0.001136,0.001136
fe80::2c4b:3dff:feea:b48d,ff02::2,2,142,1,0.001136,0.001136
fe80::24fc:f1ff:fe59:aacd,ff02::2,2,142,1,0.001136,0.001136
fe80::1270:fdff:fe57:e2c,ff02::2,2,142,1,0.001136,0.001136
fe80::1270:fdff:fe57:dd8,ff02::2,2,142,1,0.001136,0.001136
fe80::ec8f:12ff:fe12:d416,ff02::2,2,142,1,0.001136,0.001136
