IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
192.168.254.2,192.168.254.2,111,30146,6,0.04019466666666666,0.081392
172.30.0.12,172.30.0.12,106,28464,6,0.037952,0.07744
172.30.0.1,172.30.0.1,16,1864,4,0.003728,0.005616
fe80::28cf:c1ff:fe91:a61b,fe80::28cf:c1ff:fe91:a61b,2,142,1,0.001136,0.001136
fe80::9c15:2cff:fe2d:c093,fe80::9c15:2cff:fe2d:c093,2,142,1,0.001136,0.001136
fe80::a1:caff:fe84:19f9,fe80::a1:caff:fe84:19f9,2,142,1,0.001136,0.001136
fe80::d859:3fff:fe34:4e56,fe80::d859:3fff:fe34:4e56,2,142,1,0.001136,0.001136
fe80::e0ff:52ff:fe94:cf59,fe80::e0ff:52ff:fe94:cf59,2,142,1,0.001136,0.001136
fe80::ec49:1eff:feb8:e42f,fe80::ec49:1eff:feb8:e42f,2,142,1,0.001136,0.001136
fe80::f4a7:fff:feb0:7ff5,fe80::f4a7:fff:feb0:7ff5,2,142,1,0.001136,0.001136
