IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
151.101.0.223,151.101.0.223,4053,169153097,14,96.65891257142857,138.009256
151.101.66.132,151.101.66.132,2330,32831643,8,32.831643,98.400064
151.101.2.132,151.101.2.132,1366,23795553,5,38.0728848,109.145184
140.82.116.3,140.82.116.3,188,5159295,2,20.63718,41.187816
151.101.128.223,151.101.128.223,224,3315747,11,2.411452363636364,7.080464
172.30.0.12,172.30.0.12,6323,702045,62,0.09058645161290323,0.463288
192.168.254.2,192.168.254.2,1373,183066,57,0.025693473684210526,0.16672
172.30.0.1,172.30.0.1,56,9669,11,0.007032,0.02492
208.67.72.43,208.67.72.43,4,364,2,0.001456,0.001456
fe80::875:39ff:fec5:50e5,fe80::875:39ff:fec5:50e5,4,284,2,0.001136,0.001136
fe80::ac69:cfff:feef:1d79,fe80::ac69:cfff:feef:1d79,4,284,2,0.001136,0.001136
fe80::a457:daff:fe14:2fd,fe80::a457:daff:fe14:2fd,4,284,2,0.001136,0.001136
fe80::8c0a:e7ff:fe5f:53c1,fe80::8c0a:e7ff:fe5f:53c1,4,284,2,0.001136,0.001136
fe80::2c9d:d4ff:fe7f:49b,fe80::2c9d:d4ff:fe7f:49b,4,284,2,0.001136,0.001136
fe80::68c5:34ff:fe27:c545,fe80::68c5:34ff:fe27:c545,4,284,2,0.001136,0.001136
fe80::44be:20ff:fec0:8fdd,fe80::44be:20ff:fec0:8fdd,4,284,2,0.001136,0.001136
fe80::34d4:eeff:fe0b:c8c3,fe80::34d4:eeff:fe0b:c8c3,4,284,2,0.001136,0.001136
fe80::f4a7:fff:feb0:7ff5,fe80::f4a7:fff:feb0:7ff5,2,142,1,0.001136,0.001136
