DevID,TotalFilesChanged,AvgFilesChangedPerMin,PeakFilesChangedPerMin,ChangeTimeSpanMinutes
learner.infra.real.imgnet.blankcanvas,6108,4261.395348837209,6107,1.4333333333333333
