Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
python3,420.0,60.7959897647513,79.72275216814948,81
discern-file-so,507.0,33.00167953294763,55.68539478021031,99
pip3,43.0,57.9487006782986,69.18784398574698,8
discern-proc-so,507.0,2.4256710754783297,3.78097417049047,99
jbd2/vda2-8,510.0,1.4964933738451773,2.290799654332913,98
kswapd0,381.0,0.7143303871786569,0.7517236899584512,73
dpkg,16.0,11.767514370612389,14.283883698620686,3
apt-get,27.0,5.169607948660916,12.10136653171216,5
systemd,84.0,0.6946355530162416,0.949968277125202,17
apt,5.0,10.92742516456072,10.92742516456072,1
dpkg-deb,5.0,5.395057979990606,5.395057979990606,1
discern-network,33.0,0.7935218179120089,0.8458050340888188,6
git-remote-http,6.0,4.172955671650636,4.172955671650636,1
apt-listchanges,5.0,3.046189515225441,3.046189515225441,1
mandb,5.0,2.2348963050968575,2.2348963050968575,1
sshd,5.0,0.9410507094571182,0.9410507094571182,1
