IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.10.10.1,10.10.10.1,1098,391784,19,0.16496168421052632,0.368552
10.10.10.2,10.10.10.2,1728,202897,19,0.08543031578947369,0.180008
192.168.254.2,192.168.254.2,632,184014,26,0.05661969230769231,0.197408
172.30.0.11,172.30.0.11,545,147151,27,0.0436002962962963,0.151248
172.30.0.1,172.30.0.1,40,4286,7,0.004898285714285714,0.008448
fe80::b06d:adff:fe21:ea87,fe80::b06d:adff:fe21:ea87,2,142,1,0.001136,0.001136
fe80::d4bd:d2ff:fe91:4acf,fe80::d4bd:d2ff:fe91:4acf,2,142,1,0.001136,0.001136
fe80::c4ce:45ff:fe2f:3242,fe80::c4ce:45ff:fe2f:3242,2,142,1,0.001136,0.001136
fe80::bc4a:5aff:feaf:b8c2,fe80::bc4a:5aff:feaf:b8c2,2,142,1,0.001136,0.001136
fe80::b42d:5cff:fe4b:f116,fe80::b42d:5cff:fe4b:f116,2,142,1,0.001136,0.001136
fe80::6891:95ff:fe11:2764,fe80::6891:95ff:fe11:2764,2,142,1,0.001136,0.001136
fe80::a8d2:a5ff:fead:2ca1,fe80::a8d2:a5ff:fead:2ca1,2,142,1,0.001136,0.001136
fe80::8cf:a2ff:fed8:8f5c,fe80::8cf:a2ff:fed8:8f5c,2,142,2,0.000568,0.000576
fe80::544a:a1ff:fef2:e95a,fe80::544a:a1ff:fef2:e95a,2,142,1,0.001136,0.001136
fe80::24fc:f3ff:fe70:720f,fe80::24fc:f3ff:fe70:720f,2,142,1,0.001136,0.001136
fe80::1270:fdff:fe51:8a78,fe80::1270:fdff:fe51:8a78,2,142,1,0.001136,0.001136
fe80::ecb6:b1ff:fed2:777d,fe80::ecb6:b1ff:fed2:777d,2,142,1,0.001136,0.001136
