IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
5.6.7.8,5.6.7.8,952,2000244,95,0.1684416,1.565328
1.1.2.3,1.1.2.3,1336,104862,100,0.00838896,0.0764
172.30.0.14,172.30.0.14,132,45968,6,0.06129066666666667,0.131888
192.168.254.2,192.168.254.2,116,30622,6,0.040829333333333336,0.078832
172.30.0.1,172.30.0.1,17,1882,3,0.005018666666666667,0.006288
1.2.32.55,1.2.32.55,7,382,5,0.0006112,0.00088
1.2.226.150,1.2.226.150,6,328,5,0.0005248,0.00088
1.2.180.76,1.2.180.76,6,328,4,0.000656,0.00088
1.2.27.2,1.2.27.2,6,328,6,0.00043733333333333336,0.000448
1.2.2.173,1.2.2.173,6,328,5,0.0005248,0.00088
1.2.121.249,1.2.121.249,6,328,5,0.0005248,0.00088
1.2.199.55,1.2.199.55,6,328,5,0.0005248,0.000864
1.2.33.116,1.2.33.116,6,328,5,0.0005248,0.00088
1.2.39.171,1.2.39.171,6,328,5,0.0005248,0.000864
1.2.236.22,1.2.236.22,6,328,5,0.0005248,0.00088
1.2.30.41,1.2.30.41,6,328,5,0.0005248,0.00088
1.2.66.13,1.2.66.13,6,328,5,0.0005248,0.00088
1.2.164.10,1.2.164.10,6,328,5,0.0005248,0.00088
1.2.94.19,1.2.94.19,6,328,6,0.00043733333333333336,0.000448
1.2.36.251,1.2.36.251,6,328,5,0.0005248,0.000864
1.2.210.225,1.2.210.225,6,328,5,0.0005248,0.00088
1.2.122.161,1.2.122.161,6,328,6,0.00043733333333333336,0.000448
1.2.188.0,1.2.188.0,5,276,4,0.000552,0.00088
1.2.15.153,1.2.15.153,5,274,5,0.0004384,0.000448
1.2.73.138,1.2.73.138,5,274,5,0.0004384,0.000448
1.2.69.153,1.2.69.153,5,274,4,0.000548,0.00088
1.2.196.137,1.2.196.137,5,274,5,0.0004384,0.000448
1.2.226.47,1.2.226.47,5,274,3,0.0007306666666666667,0.00088
1.2.158.64,1.2.158.64,5,274,5,0.0004384,0.000448
1.2.255.84,1.2.255.84,5,274,5,0.0004384,0.000448
