Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,23.96419685509554,24.69921875,18.44921875,32,157.0
discern-file-so,1519.2545700571895,1527.05078125,275.53515625,32,153.0
discern-logs-so,1205.4296875,1205.4296875,14.453125,6,31.0
discern-network,1825.44921875,1863.5625,40.5859375,32,149.0
discern-proc-so,1205.92578125,1205.92578125,15.98828125,32,165.0
systemd-journal,53.62516983695652,57.27734375,12.87109375,26,138.0
