Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,31.510531135531135,34.05859375,26.46875,53,273.0
discern-file-so,1503.5877729668675,1527.11328125,277.44921875,15,83.0
discern-interfa,1435.515625,1435.515625,22.640625,8,41.0
discern-logs-so,1205.4296875,1205.4296875,24.88671875,30,149.0
discern-network,1833.83203125,1863.1875,38.1875,53,273.0
python3,125.33984375,125.33984375,109.62109375,106,536.0
