Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,27.873759025270758,28.94921875,22.9921875,54,277.0
discern-file-so,1495.4578929227941,1527.05078125,285.81640625,14,68.0
discern-interfa,1507.51953125,1571.26953125,22.64453125,43,217.0
discern-logs-so,1205.4296875,1205.4296875,38.609375,54,272.0
discern-network,1850.46875,1850.46875,64.80078125,54,263.0
discern-proc-so,1205.92578125,1205.92578125,16.1015625,1,5.0
systemd-journal,124.86078986220473,165.2734375,25.58984375,50,254.0
