IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
151.101.0.223,151.101.0.223,3889,161667294,12,107.778196,124.25128
151.101.130.132,151.101.130.132,683,27563292,4,55.126584,112.279136
151.101.2.132,151.101.2.132,638,14591571,5,23.3465136,37.823336
151.101.66.132,151.101.66.132,1363,7996525,5,12.79444,23.436888
151.101.192.223,151.101.192.223,251,3646024,11,2.6516538181818183,7.542768
140.82.116.4,140.82.116.4,174,3458776,2,13.835104,19.622784
172.30.0.12,172.30.0.12,5852,662385,62,0.08546903225806451,0.336864
192.168.254.2,192.168.254.2,1385,184774,56,0.026396285714285716,0.195296
172.30.0.1,172.30.0.1,63,10139,12,0.006759333333333333,0.017632
66.42.86.174,66.42.86.174,4,364,2,0.001456,0.001456
fe80::4cf6:8aff:fe8e:c4da,fe80::4cf6:8aff:fe8e:c4da,4,284,3,0.0007573333333333334,0.001136
fe80::6c72:28ff:fecf:e9b4,fe80::6c72:28ff:fecf:e9b4,4,284,2,0.001136,0.001136
fe80::bc01:52ff:fed6:c061,fe80::bc01:52ff:fed6:c061,4,284,3,0.0007573333333333334,0.001136
fe80::c0ae:4bff:fe5c:7cb0,fe80::c0ae:4bff:fe5c:7cb0,4,284,2,0.001136,0.001136
fe80::c8cc:31ff:fe8b:5242,fe80::c8cc:31ff:fe8b:5242,4,284,3,0.0007573333333333334,0.001136
fe80::cc03:9bff:fe69:7061,fe80::cc03:9bff:fe69:7061,4,284,2,0.001136,0.001136
fe80::cca:a8ff:fe36:6ba9,fe80::cca:a8ff:fe36:6ba9,4,284,2,0.001136,0.001136
fe80::cf0:1ff:fec3:502d,fe80::cf0:1ff:fec3:502d,4,284,3,0.0007573333333333334,0.001136
fe80::fcb9:55ff:fea9:b51c,fe80::fcb9:55ff:fea9:b51c,2,142,1,0.001136,0.001136
