Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,14.162946428571429,14.40234375,8.74609375,6,28.0
discern-file-so,1458.9041573660713,1462.984375,226.91796875,33,168.0
discern-logs-so,1205.4296875,1205.4296875,14.453125,33,168.0
discern-network,1825.44921875,1863.5625,38.98828125,33,168.0
discern-proc-so,1205.92578125,1205.92578125,16.4453125,33,168.0
systemd-journal,49.27734375,49.27734375,11.1171875,27,144.0
