IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
192.168.254.2,192.168.254.2,190,51526,7,0.058886857142857144,0.125104
172.30.0.12,172.30.0.12,183,48008,12,0.03200533333333333,0.112576
10.1.2.3,10.1.2.3,160,29669,16,0.0148345,0.067048
10.1.2.2,10.1.2.2,186,17895,17,0.008421176470588236,0.028016
172.30.0.1,172.30.0.1,21,2367,5,0.0037872,0.006456
74.208.25.46,74.208.25.46,2,182,1,0.001456,0.001456
fe80::2c03:1aff:fe17:133e,fe80::2c03:1aff:fe17:133e,2,142,1,0.001136,0.001136
fe80::a401:7ff:fee0:5a32,fe80::a401:7ff:fee0:5a32,2,142,2,0.000568,0.000576
fe80::b8ee:b2ff:fedc:1774,fe80::b8ee:b2ff:fedc:1774,2,142,1,0.001136,0.001136
fe80::bc6f:1eff:fee3:8e03,fe80::bc6f:1eff:fee3:8e03,2,142,1,0.001136,0.001136
