Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
discern-file-so,252.000,78.316,88.294,48
discern-proc-so,1824.000,2.422,2.781,347
discern-logs-so,1824.000,0.308,0.320,348
systemd,1920.000,0.166,0.948,355
kswapd0,1828.000,0.171,0.178,348
systemd-journal,1993.000,0.150,0.152,294
OverallSystemRecord,2454.000,2.124,4.247,341
