# Overall Packet Count: 3075
# Overall Total Bytes: 435544
# Overall Average Packet Size (Bytes): 141.64
# Overall Capture Duration (Seconds): 2712.000
# Overall Average Rate (Mbps): 0.001

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.1.2.2,10.1.2.3,2219,281029,279,0.008058179211469533,0.040584
172.30.0.12,192.168.254.2,347,97612,8,0.097612,0.152896
172.30.0.1,172.30.0.12,298,31255,59,0.004237966101694916,0.010672
172.30.0.12,8.8.8.8,27,15854,4,0.031708,0.075936
10.1.2.3,10.1.2.4,103,4532,82,0.00044214634146341465,0.001056
172.30.0.1,172.30.0.13,14,812,9,0.0007217777777777778,0.000928
172.30.0.1,172.30.0.11,12,696,7,0.0007954285714285714,0.000928
172.30.0.1,172.30.0.14,11,638,7,0.0007291428571428571,0.000928
172.30.0.12,208.67.72.50,3,272,1,0.002176,0.002176
172.30.0.1,172.30.0.15,3,174,2,0.000696,0.000928
fe80::5029:dcff:fee4:ad29,ff02::2,2,142,1,0.001136,0.001136
fe80::dc87:c1ff:fe65:2c50,ff02::2,2,142,1,0.001136,0.001136
fe80::942d:1fff:fe22:6cd8,ff02::2,2,142,1,0.001136,0.001136
fe80::8cd9:bbff:fed1:2055,ff02::2,2,142,1,0.001136,0.001136
fe80::844c:74ff:fe2c:bb1b,ff02::2,2,142,2,0.000568,0.000576
fe80::78e6:5cff:fe29:cbcb,ff02::2,2,142,2,0.000568,0.000576
fe80::68d8:43ff:feab:3864,ff02::2,2,142,1,0.001136,0.001136
fe80::50be:8fff:fe8f:85ab,ff02::2,2,142,1,0.001136,0.001136
fe80::503c:e2ff:fe92:130f,ff02::2,2,142,1,0.001136,0.001136
fe80::304a:12ff:fe14:70d0,ff02::2,2,142,1,0.001136,0.001136
fe80::4c8:9aff:fe5a:1328,ff02::2,2,142,1,0.001136,0.001136
fe80::48c4:8aff:fef6:9e74,ff02::2,2,142,1,0.001136,0.001136
fe80::3ccf:47ff:fef7:5248,ff02::2,2,142,2,0.000568,0.000576
fe80::2c4b:3dff:feea:b48d,ff02::2,2,142,1,0.001136,0.001136
fe80::1270:fdff:fe57:e2c,ff02::2,2,142,1,0.001136,0.001136
fe80::1270:fdff:fe57:dd8,ff02::2,2,142,1,0.001136,0.001136
fe80::1003:8aff:fe14:42f6,ff02::2,2,142,1,0.001136,0.001136
fe80::f48c:a8ff:fef0:f4dc,ff02::2,2,142,1,0.001136,0.001136
fe80::400c:2bff:fe66:79ce,ff02::2,1,70,1,0.00056,0.00056
10.1.2.2,10.1.2.4,1,44,1,0.000352,0.000352
