# Overall Packet Count: 3458
# Overall Total Bytes: 687922
# Overall Average Packet Size (Bytes): 198.94
# Overall Capture Duration (Seconds): 2975.000
# Overall Average Rate (Mbps): 0.002

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
172.30.0.11,192.168.254.2,2224,569086,298,0.015277476510067113,0.69728
10.1.2.2,10.1.2.3,638,77443,151,0.0041029403973509935,0.018464
172.30.0.1,172.30.0.11,211,19077,60,0.0025436,0.01384
10.1.2.3,10.1.2.4,110,4840,72,0.0005377777777777778,0.000704
10.1.2.2,10.1.2.4,66,2904,49,0.00047412244897959184,0.001056
172.30.0.11,204.2.134.172,12,1092,4,0.002184,0.002912
172.30.0.1,172.30.0.12,15,976,8,0.000976,0.00224
172.30.0.1,172.30.0.13,14,812,8,0.000812,0.000928
172.30.0.1,172.30.0.14,12,696,7,0.0007954285714285714,0.000928
fe80::4c8:9aff:fe5a:1328,ff02::2,8,568,4,0.001136,0.001136
fe80::942d:1fff:fe22:6cd8,ff02::2,8,568,4,0.001136,0.001136
fe80::78e6:5cff:fe29:cbcb,ff02::2,8,568,4,0.001136,0.001136
fe80::f48c:a8ff:fef0:f4dc,ff02::2,8,568,4,0.001136,0.001136
fe80::1486:ff:fe96:59b4,ff02::2,6,426,3,0.001136,0.001136
fe80::68bf:47ff:fe93:84f3,ff02::2,6,426,3,0.001136,0.001136
fe80::f44b:ebff:feb4:2e2f,ff02::2,6,426,3,0.001136,0.001136
fe80::c875:eff:fe28:54df,ff02::2,6,426,3,0.001136,0.001136
fe80::c096:dcff:fef6:b4a4,ff02::2,6,426,3,0.001136,0.001136
fe80::8cd9:bbff:fed1:2055,ff02::2,6,426,3,0.001136,0.001136
fe80::84df:23ff:fe0d:e95d,ff02::2,6,426,3,0.001136,0.001136
fe80::1003:8aff:fe14:42f6,ff02::2,6,426,3,0.001136,0.001136
fe80::68d8:43ff:feab:3864,ff02::2,6,426,3,0.001136,0.001136
fe80::6c2a:62ff:fe07:2f07,ff02::2,6,426,3,0.001136,0.001136
fe80::6838:abff:fe02:4f40,ff02::2,6,426,3,0.001136,0.001136
fe80::50be:8fff:fe8f:85ab,ff02::2,6,426,3,0.001136,0.001136
fe80::503c:e2ff:fe92:130f,ff02::2,6,426,3,0.001136,0.001136
fe80::1270:fdff:fe57:dd8,ff02::2,6,426,3,0.001136,0.001136
fe80::5029:dcff:fee4:ad29,ff02::2,6,426,3,0.001136,0.001136
fe80::1270:fdff:fe57:e2c,ff02::2,6,426,3,0.001136,0.001136
fe80::400c:2bff:fe66:79ce,ff02::2,6,426,3,0.001136,0.001136
fe80::c003:2eff:febf:db75,ff02::2,5,354,3,0.000944,0.001136
fe80::e09f:7fff:fe00:8cfd,ff02::2,5,354,3,0.000944,0.001136
172.30.0.1,172.30.0.15,6,348,5,0.0005568,0.000928
fe80::2c4b:3dff:feea:b48d,ff02::2,2,142,1,0.001136,0.001136
fe80::dc87:c1ff:fe65:2c50,ff02::2,2,142,1,0.001136,0.001136
fe80::5038:85ff:fe96:71d6,ff02::2,2,142,1,0.001136,0.001136
