Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
ettercap,1059.000,89.802,96.485,206
discern-file-so,537.000,69.900,91.507,104
discern-proc-so,2922.000,2.259,3.765,572
jbd2/vda2-8,2922.000,0.926,3.928,572
discern-network,2754.000,0.415,1.181,535
discern-logs-so,2504.000,0.398,0.428,485
systemd,1611.000,0.382,1.122,313
systemd-journal,343.000,0.477,0.621,67
sshd,5.000,2.914,2.914,1
kswapd0,21.000,0.185,0.186,5
OverallSystemRecord,2436.000,36.526,100.047,478
