# Overall Packet Count: 16057
# Overall Total Bytes: 233105106
# Overall Average Packet Size (Bytes): 14517.35
# Overall Capture Duration (Seconds): 1214.000
# Overall Average Rate (Mbps): 1.536

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
151.101.64.223,172.30.0.12,7958,172255773,16,86.1278865,126.650592
151.101.2.132,172.30.0.12,2408,42075872,9,37.40077511111111,80.180096
151.101.130.132,172.30.0.12,1849,9987297,5,15.9796752,38.181856
140.82.116.3,172.30.0.12,252,5143276,2,20.573104,41.0892
151.101.0.223,172.30.0.12,302,3125866,13,1.9236098461538462,5.936376
172.30.0.12,192.168.254.2,3054,492926,64,0.06161575,0.372384
172.30.0.1,172.30.0.12,162,18796,24,0.006265333333333334,0.029232
172.30.0.12,74.208.14.149,12,1092,3,0.002912,0.002912
fe80::6c72:28ff:fecf:e9b4,ff02::2,6,426,3,0.001136,0.001136
fe80::e09f:7fff:fe00:8cfd,ff02::2,6,426,3,0.001136,0.001136
fe80::c459:e3ff:fe1b:4210,ff02::2,6,426,3,0.001136,0.001136
fe80::c0d7:d2ff:fe2a:631d,ff02::2,6,426,3,0.001136,0.001136
fe80::a08b:93ff:fe36:4d79,ff02::2,6,426,3,0.001136,0.001136
fe80::286e:b9ff:feb5:f387,ff02::2,6,426,3,0.001136,0.001136
fe80::64:e8ff:fe5f:8970,ff02::2,6,426,3,0.001136,0.001136
fe80::5808:86ff:fe7c:ad37,ff02::2,6,426,3,0.001136,0.001136
fe80::f4a7:eaff:fe86:1bfb,ff02::2,6,426,3,0.001136,0.001136
172.30.0.1,172.30.0.11,4,232,3,0.0006186666666666667,0.000928
fe80::2c4b:3dff:feea:b48d,ff02::2,2,142,1,0.001136,0.001136
