IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
5.6.7.8,5.6.7.8,3943,898234,133,0.05402911278195489,1.001856
1.1.2.3,1.1.2.3,926,71428,83,0.006884626506024096,0.066
192.168.254.2,192.168.254.2,153,41018,11,0.029831272727272727,0.07064
172.30.0.15,172.30.0.15,165,38686,11,0.028135272727272728,0.070616
172.30.0.1,172.30.0.1,17,1789,5,0.0028624,0.005128
1.2.112.5,1.2.112.5,5,276,5,0.0004416,0.000448
1.2.177.59,1.2.177.59,5,274,4,0.000548,0.00088
1.2.218.252,1.2.218.252,5,274,5,0.0004384,0.000448
1.2.12.99,1.2.12.99,4,222,3,0.000592,0.00088
1.2.32.148,1.2.32.148,4,220,4,0.00044,0.000448
1.2.93.90,1.2.93.90,4,220,4,0.00044,0.000448
1.2.8.19,1.2.8.19,4,220,3,0.0005866666666666667,0.00088
1.2.217.90,1.2.217.90,4,220,4,0.00044,0.000448
1.2.217.52,1.2.217.52,4,220,4,0.00044,0.000448
1.2.253.213,1.2.253.213,4,220,4,0.00044,0.000448
1.2.69.131,1.2.69.131,4,220,4,0.00044,0.000448
1.2.26.29,1.2.26.29,4,220,4,0.00044,0.000448
1.2.44.66,1.2.44.66,4,220,4,0.00044,0.000448
1.2.223.89,1.2.223.89,4,220,4,0.00044,0.000448
1.2.197.41,1.2.197.41,4,220,4,0.00044,0.000448
1.2.115.166,1.2.115.166,4,220,4,0.00044,0.000448
1.2.233.163,1.2.233.163,4,220,4,0.00044,0.000448
1.2.124.182,1.2.124.182,4,220,3,0.0005866666666666667,0.00088
1.2.251.127,1.2.251.127,4,220,3,0.0005866666666666667,0.00088
1.2.195.217,1.2.195.217,4,220,4,0.00044,0.000448
1.2.210.175,1.2.210.175,4,220,4,0.00044,0.000448
1.2.218.3,1.2.218.3,4,220,3,0.0005866666666666667,0.00088
1.2.48.27,1.2.48.27,4,220,4,0.00044,0.000448
1.2.88.45,1.2.88.45,4,220,4,0.00044,0.000448
