Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
python3,268.0,60.40357452709547,80.96615015903096,51
discern-file-so,357.0,31.407607818601864,52.34053438036168,69
pip3,27.0,65.98957701577625,73.88640572817219,6
discern-proc-so,352.0,2.627503861221969,3.508465045823217,67
jbd2/vda2-8,344.0,1.9975323904031985,2.6829611827193798,66
kswapd0,204.0,0.6022058535175823,0.6355926879438776,39
apt-get,27.0,4.151153588118603,8.823015323838051,5
systemd,140.0,0.713722217018503,0.9990269039074673,27
dpkg,11.0,8.5899239621635,10.116670039513052,2
dpkg-deb,5.0,14.252121959601533,14.252121959601531,1
http,10.0,3.75687872931625,5.948702064061794,2
mandb,5.0,4.163342894520496,4.163342894520496,1
py3compile,6.0,2.466708943056788,2.466708943056788,1
discern-network,21.0,0.6520386722389473,0.8392413154826261,4
