Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,41.35667067307692,41.79296875,35.07421875,13,65.0
discern-file-so,1415.9450120192307,1462.671875,252.890625,13,65.0
discern-logs-so,1205.4296875,1205.4296875,16.3046875,3,16.0
discern-network,1834.14453125,1863.1875,75.9765625,13,65.0
discern-proc-so,1205.92578125,1205.92578125,16.1875,7,31.0
python3,104.60546875,160.25,16.61328125,3,17.0
server.py,171.75390625,235.75390625,19.74609375,5,28.0
systemd-journal,71.38671875,71.38671875,23.79296875,8,38.0
