Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,21.1109375,21.48046875,15.26171875,15,75.0
discern-file-so,1471.0632291666666,1591.4296875,286.515625,15,75.0
discern-network,1833.83203125,1863.1875,66.41796875,15,75.0
discern-proc-so,1205.92578125,1205.92578125,16.015625,15,75.0
python3,667.6723345588235,1024.5,47.25,3,17.0
systemd-journal,49.27734375,49.27734375,14.9375,12,58.0
