IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
172.30.0.14,172.30.0.14,353,113842,13,0.07005661538461538,0.189152
192.168.254.2,192.168.254.2,392,98586,13,0.060668307692307695,0.196528
10.1.2.2,10.1.2.2,18,2512,6,0.0033493333333333335,0.004928
10.1.1.2,10.1.1.2,19,1904,6,0.0025386666666666665,0.003552
172.30.0.1,172.30.0.1,7,780,2,0.00312,0.003632
::1,::1,6,378,4,0.000756,0.001008
127.0.0.1,127.0.0.1,6,258,4,0.000516,0.000688
fe80::8848:e7ff:feab:80e9,fe80::8848:e7ff:feab:80e9,2,142,1,0.001136,0.001136
fe80::889a:3aff:fe6b:4c51,fe80::889a:3aff:fe6b:4c51,2,142,1,0.001136,0.001136
fe80::f42c:55ff:fe47:e627,fe80::f42c:55ff:fe47:e627,2,142,1,0.001136,0.001136
