Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
discern-file-so,314.000,82.890,91.825,59
discern-proc-so,2952.000,2.518,11.848,577
discern-logs-so,2973.000,0.271,0.322,578
systemd,3024.000,0.177,2.335,588
systemd-journal,2912.000,0.143,0.162,565
kswapd0,2676.000,0.140,0.160,519
sshd,12.000,1.556,3.040,3
kworker/u2,5.000,0.246,0.246,1
OverallSystemRecord,2677.000,3.239,12.582,526
