IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.10.10.1,10.10.10.1,1316,493259,17,0.23212188235294118,1.579224
172.30.0.11,172.30.0.11,429,129715,22,0.04716909090909091,0.174256
192.168.254.2,192.168.254.2,488,122624,23,0.04265182608695652,0.171744
10.10.10.3,10.10.10.3,1246,119826,13,0.07373907692307692,0.14156
10.10.10.4,10.10.10.4,724,73397,12,0.048931333333333334,0.108328
172.30.0.1,172.30.0.1,38,3902,5,0.0062432,0.013424
fe80::3c0f:99ff:feb8:6d00,fe80::3c0f:99ff:feb8:6d00,2,142,1,0.001136,0.001136
fe80::6c38:3eff:feb8:5046,fe80::6c38:3eff:feb8:5046,2,142,1,0.001136,0.001136
fe80::9c42:daff:fe14:210a,fe80::9c42:daff:fe14:210a,2,142,1,0.001136,0.001136
fe80::e8be:d6ff:fe8d:edab,fe80::e8be:d6ff:fe8d:edab,2,142,1,0.001136,0.001136
