IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
172.30.0.11,172.30.0.11,460,165748,26,0.05099938461538461,0.20192
192.168.254.2,192.168.254.2,449,90980,23,0.031645217391304346,0.221248
10.1.2.3,10.1.2.3,138,29774,9,0.02646577777777778,0.07656
10.1.2.2,10.1.2.2,151,13495,9,0.011995555555555556,0.026944
172.30.0.1,172.30.0.1,32,3460,8,0.00346,0.006152
204.2.134.173,204.2.134.173,2,182,1,0.001456,0.001456
fe80::1270:fdff:fe51:8a78,fe80::1270:fdff:fe51:8a78,2,142,1,0.001136,0.001136
fe80::b8ee:b2ff:fedc:1774,fe80::b8ee:b2ff:fedc:1774,2,142,1,0.001136,0.001136
fe80::bc6f:1eff:fee3:8e03,fe80::bc6f:1eff:fee3:8e03,2,142,1,0.001136,0.001136
fe80::d459:70ff:feae:47b6,fe80::d459:70ff:feae:47b6,2,142,1,0.001136,0.001136
fe80::e036:21ff:febd:3378,fe80::e036:21ff:febd:3378,2,142,1,0.001136,0.001136
fe80::60bc:8ff:fe69:c85e,fe80::60bc:8ff:fe69:c85e,1,70,1,0.00056,0.00056
