# Overall Packet Count: 309
# Overall Total Bytes: 64656
# Overall Average Packet Size (Bytes): 209.24
# Overall Capture Duration (Seconds): 787.000
# Overall Average Rate (Mbps): 0.001

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
172.30.0.12,192.168.254.2,209,55520,7,0.06345142857142858,0.142336
172.30.0.1,172.30.0.12,59,6990,10,0.005592,0.012952
10.10.10.1,10.10.10.2,24,1056,24,0.000352,0.000352
172.30.0.1,172.30.0.14,5,290,3,0.0007733333333333333,0.000928
fe80::181d:6eff:fec2:fdc,ff02::2,2,142,1,0.001136,0.001136
fe80::a887:edff:febc:55fd,ff02::2,2,142,1,0.001136,0.001136
fe80::e06d:97ff:fef6:86ec,ff02::2,2,142,1,0.001136,0.001136
fe80::f035:38ff:fe6a:c5f6,ff02::2,2,142,1,0.001136,0.001136
172.30.0.1,172.30.0.15,2,116,2,0.000464,0.000464
172.30.0.1,172.30.0.11,1,58,1,0.000464,0.000464
172.30.0.1,172.30.0.13,1,58,1,0.000464,0.000464
