Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
discern-file-so,158.000,84.163,91.209,31
discern-proc-so,770.000,2.711,20.206,152
discern-logs-so,769.000,0.319,0.324,152
kswapd0,773.000,0.209,0.230,152
systemd,784.000,0.188,0.445,155
jbd2/vda2-8,604.000,0.171,0.183,118
OverallSystemRecord,622.000,3.612,21.123,123
