Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,151.61295756660647,168.58984375,159.8359375,883,4429.0
discern-ansible,1205.34375,1205.34375,11.86328125,1,5.0
discern-file-so,1482.230360041744,1591.4296875,309.34375,106,539.0
discern-interfa,1436.390625,1499.265625,24.84765625,883,4561.0
discern-jupyter,1205.33203125,1205.33203125,11.71484375,5,25.0
discern-logs-so,1269.49609375,1269.49609375,109.60546875,883,4476.0
discern-network,1833.89453125,1833.89453125,48.203125,883,4507.0
discern-proc-so,1205.9494795143526,1206.17578125,18.28515625,144,749.0
systemd-journal,123.09511084814528,165.265625,34.03125,627,3235.0
