Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
python3,276.0,60.56767644342287,81.60643083050941,55
discern-file-so,378.0,32.94810364336596,53.87218465155058,75
pip3,38.0,65.89781567014693,74.7189339268676,7
discern-proc-so,377.0,2.4338587154586695,2.8820176132111155,74
jbd2/vda2-8,369.0,1.794992596063989,2.4689531706769,72
dpkg,16.0,11.218675681389147,11.845317842915057,3
apt-get,28.0,6.138466115947144,14.650172875109488,5
kswapd0,251.0,0.6643091034491201,0.6956024422021514,49
apt,5.0,16.16595266595701,16.16595266595701,1
dpkg-deb,6.0,13.125834630149606,13.125834630149606,1
systemd,87.0,0.7143268195272398,0.9993032324180394,19
http,12.0,5.087698740625039,6.426845695408251,2
python3.9,5.0,11.36173710564356,11.36173710564356,1
discern-network,42.0,0.7552349344040932,0.9139881374623525,8
sshd,5.0,3.0823127117193883,3.0823127117193883,1
mandb,6.0,2.5655647050836383,2.5655647050836383,1
py3compile,5.0,2.8391692246173625,2.8391692246173625,1
