# Overall Packet Count: 51595
# Overall Total Bytes: 1523997385
# Overall Average Packet Size (Bytes): 29537.70
# Overall Capture Duration (Seconds): 650.000
# Overall Average Rate (Mbps): 18.757

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
172.30.0.12,57.150.97.129,25706,1083751477,67,129.40316143283582,198.963792
151.101.128.223,172.30.0.12,3604,94017231,13,57.85675753846154,104.445664
172.17.0.2,57.150.97.129,5973,84229753,66,10.20966703030303,40.24672
151.101.66.132,172.30.0.12,1809,58840208,5,94.1443328,135.144136
151.101.194.132,172.30.0.12,1587,57701120,6,76.93482666666667,115.909408
104.16.99.215,172.30.0.12,1271,31471606,6,41.962141333333335,80.67628
151.101.2.132,172.30.0.12,1041,31282374,11,22.750817454545455,92.146336
151.101.130.132,172.30.0.12,815,24575079,7,28.08580457142857,66.89832
151.101.128.223,172.17.0.2,1256,18235526,12,12.157017333333334,23.622304
104.16.97.215,172.30.0.12,764,14794842,5,23.6717472,61.628744
151.101.194.132,172.17.0.2,431,7637248,6,10.182997333333333,26.373568
140.82.116.3,172.30.0.12,329,5012034,2,20.048136,39.742912
151.101.192.223,172.30.0.12,482,3817043,12,2.5446953333333333,6.86216
151.101.2.132,172.17.0.2,158,3238341,3,8.635576,25.685072
151.101.64.223,172.30.0.12,252,2453201,4,4.906402,10.004096
151.101.192.223,172.17.0.2,171,787355,11,0.5726218181818182,2.420768
172.30.0.12,192.168.254.2,4852,779410,147,0.04241687074829932,0.355008
151.101.64.223,172.17.0.2,93,567886,4,1.135772,2.902896
104.16.98.215,172.30.0.12,48,380571,2,1.522284,3.006488
151.101.130.132,172.17.0.2,23,231383,3,0.6170213333333333,1.19308
172.30.0.12,3.94.224.37,234,69479,7,0.07940457142857144,0.41876
172.30.0.1,172.30.0.12,323,44980,32,0.011245,0.0404
172.30.0.12,98.85.153.80,100,38042,5,0.0608672,0.126384
172.30.0.12,44.208.254.194,43,19996,1,0.159968,0.159968
172.17.0.2,172.30.0.1,41,5467,13,0.0033643076923076925,0.008928
fe80::42:2aff:fe80:51cd,ff02::16,26,2852,14,0.0016297142857142858,0.00416
fe80::42:2aff:fe80:51cd,ff02::1:3,16,1424,6,0.0018986666666666668,0.002848
172.17.0.1,224.0.0.252,16,1104,8,0.001104,0.001656
::,ff02::16,8,756,7,0.000864,0.001632
172.17.0.1,224.0.0.22,12,672,10,0.0005376,0.000896
172.30.0.12,23.155.40.38,7,636,2,0.002544,0.002912
fe80::e467:66ff:fe52:ecd1,ff02::2,6,432,6,0.000576,0.000576
fe80::40c2:77ff:fe8d:aac4,ff02::16,4,388,2,0.001552,0.001632
fe80::ec5c:8bff:fe76:7147,ff02::16,4,388,2,0.001552,0.002208
fe80::9c73:c4ff:fe76:e94b,ff02::16,4,388,2,0.001552,0.002368
fe80::e467:66ff:fe52:ecd1,ff02::16,4,388,2,0.001552,0.001632
fe80::18f9:6ff:fe75:bb65,ff02::16,4,388,1,0.003104,0.003104
fe80::4cb4:5fff:fee8:b369,ff02::2,4,284,2,0.001136,0.001136
fe80::d89f:daff:fed0:3fd9,ff02::2,4,284,2,0.001136,0.001136
fe80::805d:14ff:fe6d:ef22,ff02::2,4,284,2,0.001136,0.001136
fe80::10ee:f7ff:fe25:2b19,ff02::2,4,284,2,0.001136,0.001136
fe80::24e7:49ff:fe7f:2964,ff02::2,4,284,2,0.001136,0.001136
fe80::88b8:71ff:fe94:3b0b,ff02::2,4,284,2,0.001136,0.001136
fe80::1270:fdff:fe57:e10,ff02::2,4,284,2,0.001136,0.001136
fe80::60cd:45ff:fe93:3e30,ff02::2,4,284,2,0.001136,0.001136
fe80::94af:f4ff:fe22:9af7,ff02::2,4,284,2,0.001136,0.001136
fe80::b4fa:deff:fe76:2c71,ff02::2,4,284,2,0.001136,0.001136
fe80::bc93:2cff:feaf:d579,ff02::2,4,284,2,0.001136,0.001136
fe80::9c73:c4ff:fe76:e94b,ff02::1:3,3,267,1,0.002136,0.002136
fe80::40c2:77ff:fe8d:aac4,ff02::1:3,3,267,2,0.001068,0.001424
fe80::18f9:6ff:fe75:bb65,ff02::1:3,3,267,1,0.002136,0.002136
fe80::e467:66ff:fe52:ecd1,ff02::1:3,3,267,2,0.001068,0.001424
fe80::ec5c:8bff:fe76:7147,ff02::1:3,3,267,2,0.001068,0.001424
fe80::18f9:6ff:fe75:bb65,ff02::2,3,216,3,0.000576,0.000576
fe80::7cd0:8dff:fe2f:cbe8,ff02::2,3,212,2,0.000848,0.001136
fe80::ec5c:8bff:fe76:7147,ff02::2,2,144,2,0.000576,0.000576
fe80::9c73:c4ff:fe76:e94b,ff02::2,2,144,2,0.000576,0.000576
fe80::5038:85ff:fe96:71d6,ff02::2,2,142,1,0.001136,0.001136
::,ff02::1:ff8d:aac4,1,88,1,0.000704,0.000704
::,ff02::1:ff80:51cd,1,88,1,0.000704,0.000704
::,ff02::1:ff76:7147,1,88,1,0.000704,0.000704
::,ff02::1:ff75:bb65,1,88,1,0.000704,0.000704
::,ff02::1:ff52:ecd1,1,88,1,0.000704,0.000704
::,ff02::1:ff76:e94b,1,88,1,0.000704,0.000704
fe80::40c2:77ff:fe8d:aac4,ff02::2,1,72,1,0.000576,0.000576
