# Overall Packet Count: 258
# Overall Total Bytes: 61695
# Overall Average Packet Size (Bytes): 239.13
# Overall Capture Duration (Seconds): 74.000
# Overall Average Rate (Mbps): 0.007

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
172.30.0.12,192.168.254.2,191,55642,6,0.07418933333333333,0.150112
172.30.0.1,172.30.0.12,35,3781,3,0.010082666666666667,0.013904
fe80::e48e:79ff:fe48:ac67,ff02::2,2,142,1,0.001136,0.001136
fe80::dceb:5dff:fec8:e9ae,ff02::2,2,142,1,0.001136,0.001136
fe80::cc01:6fff:fe79:a578,ff02::2,2,142,1,0.001136,0.001136
fe80::c468:75ff:fe7a:993e,ff02::2,2,142,1,0.001136,0.001136
fe80::bc45:26ff:fe3e:1539,ff02::2,2,142,1,0.001136,0.001136
fe80::b817:31ff:fef4:e825,ff02::2,2,142,1,0.001136,0.001136
fe80::8494:7fff:fe7c:c61f,ff02::2,2,142,1,0.001136,0.001136
fe80::7c04:38ff:fe9f:df8d,ff02::2,2,142,1,0.001136,0.001136
fe80::704c:2bff:fedf:4d14,ff02::2,2,142,1,0.001136,0.001136
fe80::58fb:61ff:fe70:be02,ff02::2,2,142,1,0.001136,0.001136
fe80::5401:c2ff:fe92:ba4a,ff02::2,2,142,1,0.001136,0.001136
fe80::4858:6cff:fe82:ba5e,ff02::2,2,142,1,0.001136,0.001136
fe80::20bc:a9ff:fe9e:ed1a,ff02::2,2,142,1,0.001136,0.001136
fe80::1c97:36ff:fe2c:2360,ff02::2,2,142,1,0.001136,0.001136
fe80::10cb:baff:fe62:d83f,ff02::2,2,142,1,0.001136,0.001136
fe80::f028:54ff:fe70:913d,ff02::2,2,142,1,0.001136,0.001136
