# Overall Packet Count: 3039
# Overall Total Bytes: 684059
# Overall Average Packet Size (Bytes): 225.09
# Overall Capture Duration (Seconds): 2980.000
# Overall Average Rate (Mbps): 0.002

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
172.30.0.11,192.168.254.2,1956,579016,259,0.017884664092664093,1.040064
10.1.2.2,10.1.2.3,596,71624,146,0.003924602739726027,0.016616
172.30.0.1,172.30.0.11,200,18287,55,0.002659927272727273,0.013472
10.1.2.3,10.1.2.4,121,5324,85,0.0005010823529411764,0.000704
10.1.2.2,10.1.2.4,58,2552,44,0.000464,0.000704
172.30.0.1,172.30.0.14,20,1160,11,0.0008436363636363637,0.000928
172.30.0.1,172.30.0.12,14,970,7,0.0011085714285714286,0.00312
172.30.0.1,172.30.0.13,13,754,8,0.000754,0.000928
172.30.0.11,204.2.134.172,6,546,2,0.002184,0.002912
172.30.0.1,172.30.0.15,6,348,4,0.000696,0.000928
fe80::942d:1fff:fe22:6cd8,ff02::2,2,142,1,0.001136,0.001136
fe80::78e6:5cff:fe29:cbcb,ff02::2,2,142,1,0.001136,0.001136
fe80::84df:23ff:fe0d:e95d,ff02::2,2,142,1,0.001136,0.001136
fe80::8cd9:bbff:fed1:2055,ff02::2,2,142,1,0.001136,0.001136
fe80::f44b:ebff:feb4:2e2f,ff02::2,2,142,1,0.001136,0.001136
fe80::c003:2eff:febf:db75,ff02::2,2,142,1,0.001136,0.001136
fe80::c096:dcff:fef6:b4a4,ff02::2,2,142,1,0.001136,0.001136
fe80::c875:eff:fe28:54df,ff02::2,2,142,1,0.001136,0.001136
fe80::dc87:c1ff:fe65:2c50,ff02::2,2,142,1,0.001136,0.001136
fe80::68d8:43ff:feab:3864,ff02::2,2,142,1,0.001136,0.001136
fe80::6c2a:62ff:fe07:2f07,ff02::2,2,142,1,0.001136,0.001136
fe80::5038:85ff:fe96:71d6,ff02::2,2,142,1,0.001136,0.001136
fe80::68bf:47ff:fe93:84f3,ff02::2,2,142,1,0.001136,0.001136
fe80::6838:abff:fe02:4f40,ff02::2,2,142,1,0.001136,0.001136
fe80::50be:8fff:fe8f:85ab,ff02::2,2,142,1,0.001136,0.001136
fe80::503c:e2ff:fe92:130f,ff02::2,2,142,1,0.001136,0.001136
fe80::5029:dcff:fee4:ad29,ff02::2,2,142,1,0.001136,0.001136
fe80::4c8:9aff:fe5a:1328,ff02::2,2,142,1,0.001136,0.001136
fe80::400c:2bff:fe66:79ce,ff02::2,2,142,1,0.001136,0.001136
fe80::1486:ff:fe96:59b4,ff02::2,2,142,1,0.001136,0.001136
fe80::1270:fdff:fe57:e2c,ff02::2,2,142,1,0.001136,0.001136
fe80::1270:fdff:fe57:dd8,ff02::2,2,142,1,0.001136,0.001136
fe80::1003:8aff:fe14:42f6,ff02::2,2,142,1,0.001136,0.001136
fe80::f48c:a8ff:fef0:f4dc,ff02::2,2,142,1,0.001136,0.001136
fe80::e09f:7fff:fe00:8cfd,ff02::2,1,70,1,0.00056,0.00056
