Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
ettercap,1037.000,89.356,96.466,199
discern-file-so,531.000,72.775,92.264,102
discern-proc-so,2927.000,2.637,8.265,571
discern-logs-so,2939.000,0.400,0.414,571
discern-network,2947.000,0.293,0.309,571
jbd2/vda2-8,2739.000,0.280,0.372,532
kswapd0,1537.000,0.183,0.206,299
systemd,50.000,0.687,2.717,10
OverallSystemRecord,2443.000,34.898,100.033,479
