Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
python3,277.0,63.887610739556905,76.10369659535782,55
discern-file-so,361.0,32.03548196655894,55.099504757314484,72
pip3,26.0,76.06325698817217,83.33868102063201,5
discern-proc-so,358.0,2.4279445808805957,6.004106412515137,70
jbd2/vda2-8,355.0,1.3589905569448992,1.8960727032268585,69
dpkg,16.0,13.444403208383356,16.473390439759836,3
apt-get,28.0,7.031621354174468,19.657207395686182,5
systemd,201.0,0.7188542003604267,1.1022386494780858,40
dpkg-deb,11.0,11.591100779829802,17.989245296742332,2
kswapd0,141.0,0.5686752310871364,0.5957242704586133,28
python3.9,5.0,14.297684829432459,14.297684829432457,1
http,12.0,5.40486791834221,6.008309407794648,2
apt,5.0,10.359410795075188,10.359410795075188,1
git,3.0,7.105397462060739,7.105397462060739,1
sshd,16.0,1.2525804456040242,1.5459936110097974,3
git-remote-http,3.0,6.3995979086556884,6.3995979086556884,1
mandb,6.0,2.6635829578343264,2.6635829578343264,1
py3compile,5.0,3.1761184074283895,3.1761184074283895,1
