IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
151.101.128.223,151.101.128.223,2691,111750683,13,68.76965107692308,89.060568
151.101.194.132,151.101.194.132,1336,45157097,10,36.1256776,93.91228
151.101.130.132,151.101.130.132,1201,9744292,7,11.136333714285714,23.029784
140.82.116.3,140.82.116.3,176,4694843,2,18.779372,37.504904
151.101.0.223,151.101.0.223,220,3575705,10,2.860564,5.181016
172.30.0.12,172.30.0.12,4868,598361,63,0.0759823492063492,0.301664
192.168.254.2,192.168.254.2,1358,181926,55,0.026461963636363637,0.162368
172.30.0.1,172.30.0.1,67,10868,14,0.006210285714285714,0.02492
24.144.88.190,24.144.88.190,4,364,2,0.001456,0.001456
fe80::788b:c5ff:fe20:4428,fe80::788b:c5ff:fe20:4428,4,284,2,0.001136,0.001136
fe80::e891:9aff:fe9b:7fe9,fe80::e891:9aff:fe9b:7fe9,4,284,2,0.001136,0.001136
fe80::dc6c:1fff:feeb:dfa4,fe80::dc6c:1fff:feeb:dfa4,4,284,2,0.001136,0.001136
fe80::9862:c4ff:feeb:c241,fe80::9862:c4ff:feeb:c241,4,284,2,0.001136,0.001136
fe80::8ca2:2dff:fed2:b34d,fe80::8ca2:2dff:fed2:b34d,4,284,2,0.001136,0.001136
fe80::34ff:5cff:fe28:d1de,fe80::34ff:5cff:fe28:d1de,4,284,3,0.0007573333333333334,0.001136
fe80::48a1:f6ff:fe55:4cdc,fe80::48a1:f6ff:fe55:4cdc,4,284,2,0.001136,0.001136
fe80::1270:fdff:fe57:e10,fe80::1270:fdff:fe57:e10,4,284,2,0.001136,0.001136
fe80::f4f6:42ff:fe55:5cbe,fe80::f4f6:42ff:fe55:5cbe,4,284,2,0.001136,0.001136
fe80::58ed:dbff:fe11:66fc,fe80::58ed:dbff:fe11:66fc,3,212,2,0.000848,0.001136
fe80::f464:43ff:fe19:b108,fe80::f464:43ff:fe19:b108,3,212,2,0.000848,0.001136
fe80::3c66:39ff:fe22:ccd6,fe80::3c66:39ff:fe22:ccd6,2,140,2,0.00056,0.00056
